Unnamed: 0.1,Unnamed: 0,Competition,Country,Round,Apparatus,Rank,Score,days_till_paris,names,rate_of_change
1666,1667,2022 U.S. Classic,USA,AAfinal,FX,11.0,13.8,731,CAMERON BOCK,-0.0007308533916849
1667,1668,2022 U.S. Classic,USA,AAfinal,HB,16.0,12.65,731,CAMERON BOCK,0.0025164113785557
1668,1669,2022 U.S. Classic,USA,AAfinal,PB,4.0,15.0,731,CAMERON BOCK,-0.0034288840262582
1669,1670,2022 U.S. Classic,USA,AAfinal,PH,25.0,11.95,731,CAMERON BOCK,0.0039737417943107
1670,1671,2022 U.S. Classic,USA,AAfinal,SR,13.0,13.2,731,CAMERON BOCK,0.0008752735229759
1671,1672,2022 U.S. Classic,USA,AAfinal,VT,22.0,13.65,731,CAMERON BOCK,0.0019321663019693
1672,1673,2023 Core Hydration Classic,USA,AAfinal,FX,15.0,13.85,335,CAMERON BOCK,-0.0007308533916849
1673,1674,2023 Core Hydration Classic,USA,AAfinal,HB,7.0,13.45,335,CAMERON BOCK,0.0025164113785557
1674,1675,2023 Core Hydration Classic,USA,AAfinal,PB,6.0,14.55,335,CAMERON BOCK,-0.0034288840262582
1675,1676,2023 Core Hydration Classic,USA,AAfinal,PH,7.0,13.4,335,CAMERON BOCK,0.0039737417943107
1676,1677,2023 Core Hydration Classic,USA,AAfinal,SR,8.0,13.65,335,CAMERON BOCK,0.0008752735229759
1677,1678,2023 Core Hydration Classic,USA,AAfinal,VT,18.0,14.2,335,CAMERON BOCK,0.0019321663019693
1678,1679,2023 U.S. Championships,USA,qual,FX,,13.6,335,CAMERON BOCK,-0.0007308533916849
1679,1680,2023 U.S. Championships,USA,final,FX,,13.65,335,CAMERON BOCK,-0.0007308533916849
1680,1681,2023 U.S. Championships,USA,qual,HB,,13.4,335,CAMERON BOCK,0.0025164113785557
1681,1682,2023 U.S. Championships,USA,final,HB,,13.9,335,CAMERON BOCK,0.0025164113785557
1682,1683,2023 U.S. Championships,USA,qual,PB,,14.6,335,CAMERON BOCK,-0.0034288840262582
1683,1684,2023 U.S. Championships,USA,final,PB,,14.95,335,CAMERON BOCK,-0.0034288840262582
1684,1685,2023 U.S. Championships,USA,qual,PH,,13.9,335,CAMERON BOCK,0.0039737417943107
1685,1686,2023 U.S. Championships,USA,final,PH,,13.5,335,CAMERON BOCK,0.0039737417943107
1686,1687,2023 U.S. Championships,USA,qual,SR,,13.65,335,CAMERON BOCK,0.0008752735229759
1687,1688,2023 U.S. Championships,USA,final,SR,,13.7,335,CAMERON BOCK,0.0008752735229759
1688,1689,2023 U.S. Championships,USA,qual,VT,,13.5,335,CAMERON BOCK,0.0019321663019693
1689,1690,2023 U.S. Championships,USA,final,VT,,14.1,335,CAMERON BOCK,0.0019321663019693
1690,1691,2023 Winter Cup,USA,AAfinal,FX,11.0,13.4,516,CAMERON BOCK,-0.0007308533916849
1691,1692,2023 Winter Cup,USA,AAfinal,HB,5.0,13.55,516,CAMERON BOCK,0.0025164113785557
1692,1693,2023 Winter Cup,USA,AAfinal,PB,20.0,13.3,516,CAMERON BOCK,-0.0034288840262582
1693,1694,2023 Winter Cup,USA,AAfinal,PH,13.0,13.05,516,CAMERON BOCK,0.0039737417943107
1694,1695,2023 Winter Cup,USA,AAfinal,SR,28.0,11.6,516,CAMERON BOCK,0.0008752735229759
1695,1696,2023 Winter Cup,USA,AAfinal,VT,,13.95,516,CAMERON BOCK,0.0019321663019693
1696,1697,SANTIAGO 2023 XIX Pan American Games,USA,AAfinal,FX,11.0,13.2,274,CAMERON BOCK,-0.0007308533916849
1697,1698,SANTIAGO 2023 XIX Pan American Games,USA,qual,FX,14.0,13.466,274,CAMERON BOCK,-0.0007308533916849
1698,1699,SANTIAGO 2023 XIX Pan American Games,USA,AAfinal,HB,16.0,12.466,274,CAMERON BOCK,0.0025164113785557
1699,1700,SANTIAGO 2023 XIX Pan American Games,USA,final,HB,4.0,13.766,274,CAMERON BOCK,0.0025164113785557
1700,1701,SANTIAGO 2023 XIX Pan American Games,USA,qual,HB,4.0,13.8,274,CAMERON BOCK,0.0025164113785557
1701,1702,SANTIAGO 2023 XIX Pan American Games,USA,AAfinal,PB,2.0,14.3,274,CAMERON BOCK,-0.0034288840262582
1702,1703,SANTIAGO 2023 XIX Pan American Games,USA,qual,PB,16.0,13.433,274,CAMERON BOCK,-0.0034288840262582
1703,1704,SANTIAGO 2023 XIX Pan American Games,USA,AAfinal,PH,2.0,13.7,274,CAMERON BOCK,0.0039737417943107
1704,1705,SANTIAGO 2023 XIX Pan American Games,USA,final,PH,4.0,13.933,274,CAMERON BOCK,0.0039737417943107
1705,1706,SANTIAGO 2023 XIX Pan American Games,USA,qual,PH,5.0,13.766,274,CAMERON BOCK,0.0039737417943107
1706,1707,SANTIAGO 2023 XIX Pan American Games,USA,AAfinal,SR,14.0,12.766,274,CAMERON BOCK,0.0008752735229759
1707,1708,SANTIAGO 2023 XIX Pan American Games,USA,qual,SR,8.0,13.6,274,CAMERON BOCK,0.0008752735229759
1708,1709,SANTIAGO 2023 XIX Pan American Games,USA,AAfinal,VT,5.0,14.266,274,CAMERON BOCK,0.0019321663019693
1709,1710,SANTIAGO 2023 XIX Pan American Games,USA,qual,VT,4.0,14.533,274,CAMERON BOCK,0.0019321663019693
1710,1711,2023 Core Hydration Classic,USA,AAfinal,FX,68.0,9.95,335,ETHAN BODER,0.0
1711,1712,2023 Core Hydration Classic,USA,AAfinal,PB,43.0,12.85,335,ETHAN BODER,0.0
1712,1713,2023 Core Hydration Classic,USA,AAfinal,SR,15.0,13.25,335,ETHAN BODER,0.0
1713,1714,2023 Core Hydration Classic,USA,AAfinal,VT,48.0,13.2,335,ETHAN BODER,0.0
1738,1739,2023 Core Hydration Classic,USA,AAfinal,FX,17.0,13.75,335,CREW BOLD,0.0
1739,1740,2023 Core Hydration Classic,USA,AAfinal,HB,18.0,13.2,335,CREW BOLD,0.0
1740,1741,2023 Core Hydration Classic,USA,AAfinal,PB,16.0,13.85,335,CREW BOLD,0.0
1741,1742,2023 Core Hydration Classic,USA,AAfinal,SR,14.0,13.3,335,CREW BOLD,0.0
1742,1743,2023 Core Hydration Classic,USA,AAfinal,VT,64.0,12.9,335,CREW BOLD,0.0
1743,1744,2023 U.S. Championships,USA,qual,FX,,13.45,335,CREW BOLD,0.0
1744,1745,2023 U.S. Championships,USA,final,FX,,12.75,335,CREW BOLD,0.0
1745,1746,2023 U.S. Championships,USA,qual,HB,,13.95,335,CREW BOLD,0.0
1746,1747,2023 U.S. Championships,USA,final,HB,,14.0,335,CREW BOLD,0.0
1747,1748,2023 U.S. Championships,USA,qual,PB,,14.0,335,CREW BOLD,0.0
1748,1749,2023 U.S. Championships,USA,final,PB,,13.9,335,CREW BOLD,0.0
1749,1750,2023 U.S. Championships,USA,qual,SR,,13.25,335,CREW BOLD,0.0
1750,1751,2023 U.S. Championships,USA,final,SR,,13.4,335,CREW BOLD,0.0
1798,1799,2022 U.S. Championships,USA,qual,FX,,13.2,700,GARRETT BRAUNTON,-0.001917808219178
1799,1800,2022 U.S. Championships,USA,final,FX,,10.7,700,GARRETT BRAUNTON,-0.001917808219178
1800,1801,2022 U.S. Championships,USA,qual,HB,,13.75,700,GARRETT BRAUNTON,-0.0063013698630137
1801,1802,2022 U.S. Championships,USA,final,HB,,11.1,700,GARRETT BRAUNTON,-0.0063013698630137
1802,1803,2022 U.S. Championships,USA,qual,PB,,13.4,700,GARRETT BRAUNTON,0.0010958904109589
1803,1804,2022 U.S. Championships,USA,final,PB,,12.3,700,GARRETT BRAUNTON,0.0010958904109589
1804,1805,2022 U.S. Championships,USA,qual,PH,,13.1,700,GARRETT BRAUNTON,-0.0071232876712328
1805,1806,2022 U.S. Championships,USA,final,PH,,12.85,700,GARRETT BRAUNTON,-0.0071232876712328
1806,1807,2022 U.S. Championships,USA,qual,SR,,13.35,700,GARRETT BRAUNTON,-0.0002739726027397
1807,1808,2022 U.S. Championships,USA,final,SR,,13.6,700,GARRETT BRAUNTON,-0.0002739726027397
1808,1809,2022 U.S. Championships,USA,qual,VT,,13.9,700,GARRETT BRAUNTON,0.0102209944751381
1809,1810,2022 U.S. Championships,USA,final,VT,,14.05,700,GARRETT BRAUNTON,0.0102209944751381
1810,1811,2022 Winter Cup,USA,AAfinal,FX,17.0,12.85,881,GARRETT BRAUNTON,-0.001917808219178
1811,1812,2022 Winter Cup,USA,AAfinal,HB,30.0,11.65,881,GARRETT BRAUNTON,-0.0063013698630137
1812,1813,2022 Winter Cup,USA,AAfinal,PB,19.0,13.15,881,GARRETT BRAUNTON,0.0010958904109589
1813,1814,2022 Winter Cup,USA,AAfinal,PH,15.0,12.9,881,GARRETT BRAUNTON,-0.0071232876712328
1814,1815,2022 Winter Cup,USA,AAfinal,SR,16.0,13.05,881,GARRETT BRAUNTON,-0.0002739726027397
1815,1816,2022 Winter Cup,USA,AAfinal,VT,37.0,12.2,881,GARRETT BRAUNTON,0.0102209944751381
1816,1817,2023 Winter Cup,USA,AAfinal,FX,22.0,12.15,516,GARRETT BRAUNTON,-0.001917808219178
1817,1818,2023 Winter Cup,USA,AAfinal,HB,29.0,9.35,516,GARRETT BRAUNTON,-0.0063013698630137
1818,1819,2023 Winter Cup,USA,AAfinal,PB,15.0,13.55,516,GARRETT BRAUNTON,0.0010958904109589
1819,1820,2023 Winter Cup,USA,AAfinal,PH,29.0,10.3,516,GARRETT BRAUNTON,-0.0071232876712328
1820,1821,2023 Winter Cup,USA,AAfinal,SR,15.0,12.95,516,GARRETT BRAUNTON,-0.0002739726027397
1863,1864,2023 Core Hydration Classic,USA,AAfinal,HB,2.0,13.65,335,BRANDON BRIONES,0.0
1864,1865,2023 Core Hydration Classic,USA,AAfinal,SR,5.0,14.1,335,BRANDON BRIONES,0.0
1865,1866,2023 Core Hydration Classic,USA,AAfinal,VT,6.0,14.6,335,BRANDON BRIONES,0.0
1866,1867,2023 U.S. Championships,USA,qual,HB,,13.8,335,BRANDON BRIONES,0.0
1867,1868,2023 U.S. Championships,USA,final,HB,,13.4,335,BRANDON BRIONES,0.0
1868,1869,2023 U.S. Championships,USA,qual,SR,,14.25,335,BRANDON BRIONES,0.0
1869,1870,2023 U.S. Championships,USA,final,SR,,14.2,335,BRANDON BRIONES,0.0
1870,1871,2023 U.S. Championships,USA,qual,VT,,14.35,335,BRANDON BRIONES,0.0
1880,1881,2023 Core Hydration Classic,USA,AAfinal,FX,37.0,12.7,335,HUNTER BRUNETT,0.0
1881,1882,2023 Core Hydration Classic,USA,AAfinal,HB,51.0,11.75,335,HUNTER BRUNETT,0.0
1882,1883,2023 Core Hydration Classic,USA,AAfinal,PB,31.0,13.25,335,HUNTER BRUNETT,0.0
1883,1884,2023 Core Hydration Classic,USA,AAfinal,PH,14.0,13.1,335,HUNTER BRUNETT,0.0
1884,1885,2023 Core Hydration Classic,USA,AAfinal,SR,43.0,12.3,335,HUNTER BRUNETT,0.0
1927,1928,2023 Core Hydration Classic,USA,AAfinal,FX,9.0,14.05,335,SYAM BURADAGUNTA,0.0
1928,1929,2023 Core Hydration Classic,USA,AAfinal,HB,57.0,11.5,335,SYAM BURADAGUNTA,0.0
1929,1930,2023 Core Hydration Classic,USA,AAfinal,PH,29.0,12.15,335,SYAM BURADAGUNTA,0.0
1930,1931,2023 Core Hydration Classic,USA,AAfinal,FX,23.0,13.35,335,MATT BURGOYNE,0.0
1931,1932,2023 Core Hydration Classic,USA,AAfinal,PB,23.0,13.55,335,MATT BURGOYNE,0.0
1932,1933,2023 Core Hydration Classic,USA,AAfinal,SR,44.0,12.3,335,MATT BURGOYNE,0.0
1933,1934,2023 Core Hydration Classic,USA,AAfinal,VT,50.0,13.4,335,MATT BURGOYNE,0.0
1934,1935,2022 Koper World Challenge Cup,USA,qual,FX,1.0,14.3,761,TAYLOR BURKHART,0.002014652014652
1935,1936,2022 Koper World Challenge Cup,USA,final,FX,3.0,13.95,761,TAYLOR BURKHART,0.002014652014652
1936,1937,2022 Koper World Challenge Cup,USA,qual,HB,,13.2,761,TAYLOR BURKHART,0.0005494505494505
1937,1938,2022 Koper World Challenge Cup,USA,final,HB,8.0,12.1,761,TAYLOR BURKHART,0.0005494505494505
1938,1939,2022 Koper World Challenge Cup,USA,qual,PH,16.0,11.9,761,TAYLOR BURKHART,-0.0032967032967032
1939,1940,2022 Koper World Challenge Cup,USA,qual,SR,5.0,13.5,761,TAYLOR BURKHART,0.0011904761904761
1940,1941,2022 Koper World Challenge Cup,USA,final,SR,4.0,13.4,761,TAYLOR BURKHART,0.0011904761904761
1941,1942,2022 Koper World Challenge Cup,USA,qual,VT,7.0,13.5,761,TAYLOR BURKHART,0.001007326007326
1942,1943,2022 Koper World Challenge Cup,USA,final,VT,3.0,14.55,761,TAYLOR BURKHART,0.001007326007326
1943,1944,2022 Koper World Challenge Cup,USA,final,VT,3.0,14.35,761,TAYLOR BURKHART,0.001007326007326
1944,1945,2022 Koper World Challenge Cup,USA,qual,VT,7.0,14.25,761,TAYLOR BURKHART,0.001007326007326
1945,1946,2022 U.S. Championships,USA,qual,FX,,13.8,700,TAYLOR BURKHART,0.002014652014652
1946,1947,2022 U.S. Championships,USA,final,FX,,14.2,700,TAYLOR BURKHART,0.002014652014652
1947,1948,2022 U.S. Championships,USA,qual,HB,,12.5,700,TAYLOR BURKHART,0.0005494505494505
1948,1949,2022 U.S. Championships,USA,final,HB,,13.5,700,TAYLOR BURKHART,0.0005494505494505
1949,1950,2022 U.S. Championships,USA,qual,PB,,13.85,700,TAYLOR BURKHART,-0.0035714285714285
1950,1951,2022 U.S. Championships,USA,final,PB,,13.5,700,TAYLOR BURKHART,-0.0035714285714285
1951,1952,2022 U.S. Championships,USA,qual,PH,,13.55,700,TAYLOR BURKHART,-0.0032967032967032
1952,1953,2022 U.S. Championships,USA,final,PH,,12.7,700,TAYLOR BURKHART,-0.0032967032967032
1953,1954,2022 U.S. Championships,USA,qual,SR,,13.65,700,TAYLOR BURKHART,0.0011904761904761
1954,1955,2022 U.S. Championships,USA,final,SR,,13.8,700,TAYLOR BURKHART,0.0011904761904761
1955,1956,2022 U.S. Championships,USA,qual,VT,,14.75,700,TAYLOR BURKHART,0.001007326007326
1956,1957,2022 U.S. Championships,USA,final,VT,,14.45,700,TAYLOR BURKHART,0.001007326007326
1957,1958,2022 U.S. Classic,USA,AAfinal,FX,3.0,14.3,731,TAYLOR BURKHART,0.002014652014652
1958,1959,2022 U.S. Classic,USA,AAfinal,HB,6.0,13.45,731,TAYLOR BURKHART,0.0005494505494505
1959,1960,2022 U.S. Classic,USA,AAfinal,PB,11.0,14.0,731,TAYLOR BURKHART,-0.0035714285714285
1960,1961,2022 U.S. Classic,USA,AAfinal,PH,29.0,11.5,731,TAYLOR BURKHART,-0.0032967032967032
1961,1962,2022 U.S. Classic,USA,AAfinal,SR,7.0,13.5,731,TAYLOR BURKHART,0.0011904761904761
1962,1963,2022 U.S. Classic,USA,AAfinal,VT,18.0,13.6,731,TAYLOR BURKHART,0.001007326007326
1963,1964,2022 Varna World Challenge Cup,USA,qual,FX,1.0,14.1,853,TAYLOR BURKHART,0.002014652014652
1964,1965,2022 Varna World Challenge Cup,USA,final,FX,2.0,14.05,853,TAYLOR BURKHART,0.002014652014652
1965,1966,2022 Varna World Challenge Cup,USA,qual,HB,6.0,13.4,853,TAYLOR BURKHART,0.0005494505494505
1966,1967,2022 Varna World Challenge Cup,USA,final,HB,5.0,13.5,853,TAYLOR BURKHART,0.0005494505494505
1967,1968,2022 Varna World Challenge Cup,USA,qual,PB,15.0,13.15,853,TAYLOR BURKHART,-0.0035714285714285
1968,1969,2022 Varna World Challenge Cup,USA,qual,PH,10.0,13.25,853,TAYLOR BURKHART,-0.0032967032967032
1969,1970,2022 Varna World Challenge Cup,USA,qual,SR,11.0,13.55,853,TAYLOR BURKHART,0.0011904761904761
1970,1971,2022 Varna World Challenge Cup,USA,qual,VT,2.0,14.55,853,TAYLOR BURKHART,0.001007326007326
1971,1972,2022 Varna World Challenge Cup,USA,final,VT,2.0,14.5,853,TAYLOR BURKHART,0.001007326007326
1972,1973,2022 Varna World Challenge Cup,USA,qual,VT,2.0,14.15,853,TAYLOR BURKHART,0.001007326007326
1973,1974,2022 Varna World Challenge Cup,USA,final,VT,2.0,14.2,853,TAYLOR BURKHART,0.001007326007326
1974,1975,2022 Winter Cup,USA,AAfinal,FX,13.0,13.2,881,TAYLOR BURKHART,0.002014652014652
1975,1976,2022 Winter Cup,USA,AAfinal,HB,20.0,12.7,881,TAYLOR BURKHART,0.0005494505494505
1976,1977,2022 Winter Cup,USA,AAfinal,PB,5.0,14.15,881,TAYLOR BURKHART,-0.0035714285714285
1977,1978,2022 Winter Cup,USA,AAfinal,PH,5.0,13.6,881,TAYLOR BURKHART,-0.0032967032967032
1978,1979,2022 Winter Cup,USA,AAfinal,SR,18.0,12.95,881,TAYLOR BURKHART,0.0011904761904761
1979,1980,2022 Winter Cup,USA,AAfinal,VT,8.0,14.35,881,TAYLOR BURKHART,0.001007326007326
1980,1981,2023 Core Hydration Classic,USA,AAfinal,FX,43.0,12.1,335,TAYLOR BURKHART,0.002014652014652
1981,1982,2023 Core Hydration Classic,USA,AAfinal,HB,32.0,12.55,335,TAYLOR BURKHART,0.0005494505494505
1982,1983,2023 Core Hydration Classic,USA,AAfinal,PB,10.0,14.0,335,TAYLOR BURKHART,-0.0035714285714285
1983,1984,2023 Core Hydration Classic,USA,AAfinal,PH,60.0,10.35,335,TAYLOR BURKHART,-0.0032967032967032
1984,1985,2023 Core Hydration Classic,USA,AAfinal,SR,46.0,12.25,335,TAYLOR BURKHART,0.0011904761904761
1985,1986,2023 Core Hydration Classic,USA,AAfinal,VT,14.0,14.2,335,TAYLOR BURKHART,0.001007326007326
1986,1987,2023 U.S. Championships,USA,qual,FX,,14.05,335,TAYLOR BURKHART,0.002014652014652
1987,1988,2023 U.S. Championships,USA,final,FX,,14.3,335,TAYLOR BURKHART,0.002014652014652
1988,1989,2023 U.S. Championships,USA,qual,HB,,13.85,335,TAYLOR BURKHART,0.0005494505494505
1989,1990,2023 U.S. Championships,USA,final,HB,,13.0,335,TAYLOR BURKHART,0.0005494505494505
1990,1991,2023 U.S. Championships,USA,qual,PB,,14.45,335,TAYLOR BURKHART,-0.0035714285714285
1991,1992,2023 U.S. Championships,USA,final,PB,,12.2,335,TAYLOR BURKHART,-0.0035714285714285
1992,1993,2023 U.S. Championships,USA,qual,PH,,12.3,335,TAYLOR BURKHART,-0.0032967032967032
1993,1994,2023 U.S. Championships,USA,final,PH,,11.8,335,TAYLOR BURKHART,-0.0032967032967032
1994,1995,2023 U.S. Championships,USA,qual,SR,,13.3,335,TAYLOR BURKHART,0.0011904761904761
1995,1996,2023 U.S. Championships,USA,final,SR,,13.6,335,TAYLOR BURKHART,0.0011904761904761
1996,1997,2023 U.S. Championships,USA,qual,VT,,13.95,335,TAYLOR BURKHART,0.001007326007326
1997,1998,2023 U.S. Championships,USA,final,VT,,14.9,335,TAYLOR BURKHART,0.001007326007326
2454,2455,2023 Core Hydration Classic,USA,AAfinal,FX,30.0,12.9,335,SOLEN CHIODI,0.0
2455,2456,2023 Core Hydration Classic,USA,AAfinal,HB,30.0,12.8,335,SOLEN CHIODI,0.0
2456,2457,2023 Core Hydration Classic,USA,AAfinal,PB,18.0,13.65,335,SOLEN CHIODI,0.0
2457,2458,2023 Core Hydration Classic,USA,AAfinal,PH,48.0,11.1,335,SOLEN CHIODI,0.0
2458,2459,2023 Core Hydration Classic,USA,AAfinal,SR,25.0,13.0,335,SOLEN CHIODI,0.0
2459,2460,2023 Core Hydration Classic,USA,AAfinal,VT,20.0,14.1,335,SOLEN CHIODI,0.0
2470,2471,2023 Core Hydration Classic,USA,AAfinal,HB,35.0,12.75,335,J.R. CHOU,0.0
2471,2472,2023 Core Hydration Classic,USA,AAfinal,PB,4.0,15.05,335,J.R. CHOU,0.0
2472,2473,2023 Core Hydration Classic,USA,AAfinal,PH,31.0,12.1,335,J.R. CHOU,0.0
2473,2474,2023 U.S. Championships,USA,qual,HB,,12.9,335,J.R. CHOU,0.0
2474,2475,2023 U.S. Championships,USA,final,HB,,13.7,335,J.R. CHOU,0.0
2475,2476,2023 U.S. Championships,USA,qual,PB,,14.3,335,J.R. CHOU,0.0
2476,2477,2023 U.S. Championships,USA,final,PB,,14.65,335,J.R. CHOU,0.0
2477,2478,2023 U.S. Championships,USA,qual,PH,,13.5,335,J.R. CHOU,0.0
2478,2479,2023 U.S. Championships,USA,final,PH,,13.85,335,J.R. CHOU,0.0
2484,2485,2023 Core Hydration Classic,USA,AAfinal,FX,36.0,12.8,335,KELTON CHRISTIANSEN,0.0
2485,2486,2023 Core Hydration Classic,USA,AAfinal,HB,13.0,13.3,335,KELTON CHRISTIANSEN,0.0
2486,2487,2023 Core Hydration Classic,USA,AAfinal,PH,30.0,12.1,335,KELTON CHRISTIANSEN,0.0
2487,2488,2022 U.S. Championships,USA,qual,FX,,12.65,700,TAYLOR CHRISTOPULOS,-0.0021464646464646
2488,2489,2022 U.S. Championships,USA,final,FX,,13.65,700,TAYLOR CHRISTOPULOS,-0.0021464646464646
2489,2490,2022 U.S. Championships,USA,qual,HB,,13.1,700,TAYLOR CHRISTOPULOS,-0.0069444444444444
2490,2491,2022 U.S. Championships,USA,final,HB,,13.05,700,TAYLOR CHRISTOPULOS,-0.0069444444444444
2491,2492,2022 U.S. Championships,USA,qual,PB,,11.65,700,TAYLOR CHRISTOPULOS,-0.0023989898989899
2492,2493,2022 U.S. Championships,USA,final,PB,,13.25,700,TAYLOR CHRISTOPULOS,-0.0023989898989899
2493,2494,2022 U.S. Championships,USA,qual,PH,,11.35,700,TAYLOR CHRISTOPULOS,-0.0016414141414141
2494,2495,2022 U.S. Championships,USA,final,PH,,13.5,700,TAYLOR CHRISTOPULOS,-0.0016414141414141
2495,2496,2022 U.S. Championships,USA,qual,SR,,12.75,700,TAYLOR CHRISTOPULOS,0.0004109589041095
2496,2497,2022 U.S. Championships,USA,final,SR,,13.05,700,TAYLOR CHRISTOPULOS,0.0004109589041095
2497,2498,2022 U.S. Championships,USA,qual,VT,,14.3,700,TAYLOR CHRISTOPULOS,-0.002020202020202
2498,2499,2022 U.S. Championships,USA,final,VT,,14.4,700,TAYLOR CHRISTOPULOS,-0.002020202020202
2499,2500,2022 U.S. Classic,USA,AAfinal,FX,15.0,13.6,731,TAYLOR CHRISTOPULOS,-0.0021464646464646
2500,2501,2022 U.S. Classic,USA,AAfinal,HB,8.0,13.35,731,TAYLOR CHRISTOPULOS,-0.0069444444444444
2501,2502,2022 U.S. Classic,USA,AAfinal,PB,18.0,13.15,731,TAYLOR CHRISTOPULOS,-0.0023989898989899
2502,2503,2022 U.S. Classic,USA,AAfinal,PH,11.0,13.15,731,TAYLOR CHRISTOPULOS,-0.0016414141414141
2503,2504,2022 U.S. Classic,USA,AAfinal,VT,9.0,14.25,731,TAYLOR CHRISTOPULOS,-0.002020202020202
2504,2505,2023 U.S. Championships,USA,qual,FX,,9.25,335,TAYLOR CHRISTOPULOS,-0.0021464646464646
2505,2506,2023 U.S. Championships,USA,final,FX,,12.75,335,TAYLOR CHRISTOPULOS,-0.0021464646464646
2506,2507,2023 U.S. Championships,USA,qual,HB,,13.0,335,TAYLOR CHRISTOPULOS,-0.0069444444444444
2507,2508,2023 U.S. Championships,USA,final,HB,,10.6,335,TAYLOR CHRISTOPULOS,-0.0069444444444444
2508,2509,2023 U.S. Championships,USA,qual,PB,,13.55,335,TAYLOR CHRISTOPULOS,-0.0023989898989899
2509,2510,2023 U.S. Championships,USA,final,PB,,12.2,335,TAYLOR CHRISTOPULOS,-0.0023989898989899
2510,2511,2023 U.S. Championships,USA,qual,PH,,13.5,335,TAYLOR CHRISTOPULOS,-0.0016414141414141
2511,2512,2023 U.S. Championships,USA,final,PH,,12.5,335,TAYLOR CHRISTOPULOS,-0.0016414141414141
2512,2513,2023 U.S. Championships,USA,qual,SR,,12.9,335,TAYLOR CHRISTOPULOS,0.0004109589041095
2513,2514,2023 U.S. Championships,USA,final,SR,,12.9,335,TAYLOR CHRISTOPULOS,0.0004109589041095
2514,2515,2023 U.S. Championships,USA,qual,VT,,14.0,335,TAYLOR CHRISTOPULOS,-0.002020202020202
2515,2516,2023 U.S. Championships,USA,final,VT,,13.45,335,TAYLOR CHRISTOPULOS,-0.002020202020202
2516,2517,2023 Winter Cup,USA,AAfinal,FX,8.0,13.55,516,TAYLOR CHRISTOPULOS,-0.0021464646464646
2517,2518,2023 Winter Cup,USA,AAfinal,HB,27.0,11.25,516,TAYLOR CHRISTOPULOS,-0.0069444444444444
2518,2519,2023 Winter Cup,USA,AAfinal,PB,24.0,12.95,516,TAYLOR CHRISTOPULOS,-0.0023989898989899
2519,2520,2023 Winter Cup,USA,AAfinal,PH,8.0,13.4,516,TAYLOR CHRISTOPULOS,-0.0016414141414141
2520,2521,2023 Winter Cup,USA,AAfinal,SR,30.0,10.7,516,TAYLOR CHRISTOPULOS,0.0004109589041095
2521,2522,2023 Winter Cup,USA,AAfinal,VT,,14.25,516,TAYLOR CHRISTOPULOS,-0.002020202020202
2522,2523,2023 Artistic Gymnastics Senior Pan American Championships,USA,TeamQual,FX,,13.533,427,TAYLOR TROY CHRISTOPULOS,-0.0068804347826086
2523,2524,2023 Artistic Gymnastics Senior Pan American Championships,USA,TeamFinal,HB,,11.0,427,TAYLOR TROY CHRISTOPULOS,0.0307934782608695
2524,2525,2023 Artistic Gymnastics Senior Pan American Championships,USA,TeamQual,HB,,11.767,427,TAYLOR TROY CHRISTOPULOS,0.0307934782608695
2525,2526,2023 Artistic Gymnastics Senior Pan American Championships,USA,TeamQual,PB,,12.8,427,TAYLOR TROY CHRISTOPULOS,-0.0112391304347826
2526,2527,2023 Artistic Gymnastics Senior Pan American Championships,USA,TeamFinal,PH,,13.367,427,TAYLOR TROY CHRISTOPULOS,0.0
2527,2528,2023 Artistic Gymnastics Senior Pan American Championships,USA,TeamQual,PH,,12.733,427,TAYLOR TROY CHRISTOPULOS,0.0
2528,2529,2023 Artistic Gymnastics Senior Pan American Championships,USA,TeamFinal,SR,,13.4,427,TAYLOR TROY CHRISTOPULOS,-0.0003695652173913
2529,2530,2023 Artistic Gymnastics Senior Pan American Championships,USA,TeamQual,SR,,12.833,427,TAYLOR TROY CHRISTOPULOS,-0.0003695652173913
2530,2531,2023 Artistic Gymnastics Senior Pan American Championships,USA,TeamFinal,VT,,14.333,427,TAYLOR TROY CHRISTOPULOS,0.001445652173913
2531,2532,2023 FISU World University Games,USA,qual,FX,48.0,12.9,335,TAYLOR TROY CHRISTOPULOS,-0.0068804347826086
2532,2533,2023 FISU World University Games,USA,final,HB,8.0,12.366,335,TAYLOR TROY CHRISTOPULOS,0.0307934782608695
2533,2534,2023 FISU World University Games,USA,qual,HB,10.0,13.833,335,TAYLOR TROY CHRISTOPULOS,0.0307934782608695
2534,2535,2023 FISU World University Games,USA,qual,PB,69.0,11.766,335,TAYLOR TROY CHRISTOPULOS,-0.0112391304347826
2535,2536,2023 FISU World University Games,USA,qual,SR,29.0,13.366,335,TAYLOR TROY CHRISTOPULOS,-0.0003695652173913
2536,2537,2023 FISU World University Games,USA,qual,VT,10.0,14.466,335,TAYLOR TROY CHRISTOPULOS,0.001445652173913
2556,2557,2022 U.S. Classic,USA,AAfinal,SR,34.0,9.6,731,ZACHARY CIPRA,0.0
2600,2601,2023 U.S. Championships,USA,qual,FX,,12.4,335,CADEN CLINTON,0.0
2601,2602,2023 U.S. Championships,USA,final,FX,,12.75,335,CADEN CLINTON,0.0
2602,2603,2023 U.S. Championships,USA,qual,HB,,13.25,335,CADEN CLINTON,0.0
