,Unnamed: 0.1,Unnamed: 0,Competition,Country,Round,Apparatus,Rank,Score,Location,days_till_paris,names,rate_of_change
157,157,158,2022 Cairo World Cup,UZB,qual,PB,7.0,0.8680564146975133,"Cairo, Egypt",0.9682179341657208,RASULJON ABDURAKHIMOV,0.005638689696046213
158,158,159,2022 Cairo World Cup,UZB,final,PB,5.0,0.8722009155016701,"Cairo, Egypt",0.9682179341657208,RASULJON ABDURAKHIMOV,0.005638689696046213
159,159,160,2022 Doha World Cup,UZB,qual,PB,17.0,0.7319683285908697,"Doha, Qatar",0.9682179341657208,RASULJON ABDURAKHIMOV,0.005638689696046213
160,160,161,2023 10th Senior Artistic Gymnastics Asian Championships,UZB,final,HB,5.0,0.8165285166398614,Singapore,0.44948921679909193,RASULJON ABDURAKHIMOV,0.0
161,161,162,2023 10th Senior Artistic Gymnastics Asian Championships,UZB,qual,HB,7.0,0.8453544476060868,Singapore,0.44948921679909193,RASULJON ABDURAKHIMOV,0.0
162,162,163,2023 10th Senior Artistic Gymnastics Asian Championships,UZB,qual,PB,33.0,0.7855994061610787,Singapore,0.44948921679909193,RASULJON ABDURAKHIMOV,0.005638689696046213
163,163,164,2023 10th Senior Artistic Gymnastics Asian Championships,UZB,qual,PH,47.0,0.688667573920574,Singapore,0.44948921679909193,RASULJON ABDURAKHIMOV,-0.004062267303717089
164,164,165,2023 52nd FIG Artistic Gymnastics World Championships,UZB,qual,HB,44.0,0.8206111592230607,"Antwerp, Belgium",0.34506242905788875,RASULJON ABDURAKHIMOV,0.0
165,165,166,2023 52nd FIG Artistic Gymnastics World Championships,UZB,qual,PB,96.0,0.8041568724483483,"Antwerp, Belgium",0.34506242905788875,RASULJON ABDURAKHIMOV,0.005638689696046213
166,166,167,2023 52nd FIG Artistic Gymnastics World Championships,UZB,qual,PH,137.0,0.624768031671409,"Antwerp, Belgium",0.34506242905788875,RASULJON ABDURAKHIMOV,-0.004062267303717089
167,167,168,2023 Baku World Cup,UZB,qual,HB,27.0,0.7752690832611654,"Baku, Azerbaijan",0.5539160045402951,RASULJON ABDURAKHIMOV,0.0
168,168,169,2023 Baku World Cup,UZB,final,PB,7.0,0.882469380180626,"Baku, Azerbaijan",0.5539160045402951,RASULJON ABDURAKHIMOV,0.005638689696046213
169,169,170,2023 Baku World Cup,UZB,qual,PB,8.0,0.882469380180626,"Baku, Azerbaijan",0.5539160045402951,RASULJON ABDURAKHIMOV,0.005638689696046213
170,170,171,2023 Varna World Challenge Cup,UZB,final,HB,8.0,0.7608561177780527,"Varna, Bulgaria",0.48467650397275824,RASULJON ABDURAKHIMOV,0.0
171,171,172,2023 Varna World Challenge Cup,UZB,qual,HB,5.0,0.8258072497834962,"Varna, Bulgaria",0.48467650397275824,RASULJON ABDURAKHIMOV,0.0
172,172,173,2023 Varna World Challenge Cup,UZB,final,PB,1.0,0.8804280588890263,"Varna, Bulgaria",0.48467650397275824,RASULJON ABDURAKHIMOV,0.005638689696046213
173,173,174,2023 Varna World Challenge Cup,UZB,qual,PB,1.0,0.8969442038846962,"Varna, Bulgaria",0.48467650397275824,RASULJON ABDURAKHIMOV,0.005638689696046213
174,174,175,2023 Varna World Challenge Cup,UZB,qual,SR,16.0,0.7732277619695658,"Varna, Bulgaria",0.48467650397275824,RASULJON ABDURAKHIMOV,-0.000931007204884071
175,175,176,2022 Baku World Cup,GEO,qual,FX,28.0,0.7278238277867128,"Baku, Azerbaijan",0.9682179341657208,SABA ABESADZE,-0.0004196099534750586
176,176,177,2022 Baku World Cup,GEO,qual,PH,29.0,0.7814549053569219,"Baku, Azerbaijan",0.9682179341657208,SABA ABESADZE,-0.0046665713007677115
177,177,178,2022 Baku World Cup,GEO,qual,SR,14.0,0.8000123716441915,"Baku, Azerbaijan",0.9682179341657208,SABA ABESADZE,0.003033425094442301
178,178,179,2022 Doha World Cup,GEO,qual,FX,21.0,0.7690832611654088,"Doha, Qatar",0.9682179341657208,SABA ABESADZE,-0.0004196099534750586
179,179,180,2022 Doha World Cup,GEO,qual,PB,19.0,0.7154521835951998,"Doha, Qatar",0.9682179341657208,SABA ABESADZE,0.005860025750627151
180,180,181,2022 Doha World Cup,GEO,qual,SR,8.0,0.8103426945441049,"Doha, Qatar",0.9682179341657208,SABA ABESADZE,0.003033425094442301
181,181,182,2022 Doha World Cup,GEO,final,SR,8.0,0.7567116169738959,"Doha, Qatar",0.9682179341657208,SABA ABESADZE,0.003033425094442301
182,182,183,2022 Senior European Championships,GEO,qual,FX,104.0,0.717555363107757,"Munich, Germany",0.7945516458569807,SABA ABESADZE,-0.0004196099534750586
183,183,184,2022 Senior European Championships,GEO,qual,HB,101.0,0.6845230731164172,"Munich, Germany",0.7945516458569807,SABA ABESADZE,0.0
184,184,185,2022 Senior European Championships,GEO,qual,PB,56.0,0.8144253371273042,"Munich, Germany",0.7945516458569807,SABA ABESADZE,0.005860025750627151
185,185,186,2022 Senior European Championships,GEO,qual,PH,89.0,0.7113695410120005,"Munich, Germany",0.7945516458569807,SABA ABESADZE,-0.0046665713007677115
186,186,187,2022 Senior European Championships,GEO,qual,SR,55.0,0.8061981937399479,"Munich, Germany",0.7945516458569807,SABA ABESADZE,0.003033425094442301
187,187,188,2022 Senior European Championships,GEO,qual,VT,96.0,0.7958678708400346,"Munich, Germany",0.7945516458569807,SABA ABESADZE,0.0
188,188,189,2023 Baku World Cup,GEO,qual,FX,27.0,0.789682048744278,"Baku, Azerbaijan",0.5539160045402951,SABA ABESADZE,-0.0004196099534750586
189,189,190,2023 Baku World Cup,GEO,qual,PB,21.0,0.7979710503525919,"Baku, Azerbaijan",0.5539160045402951,SABA ABESADZE,0.005860025750627151
190,190,191,2023 Cottbus World Cup,GEO,qual,FX,28.0,0.8061981937399479,"Cottbus, Germany",0.5856980703745743,SABA ABESADZE,-0.0004196099534750586
191,191,192,2023 Cottbus World Cup,GEO,qual,PB,23.0,0.7855994061610787,"Cottbus, Germany",0.5856980703745743,SABA ABESADZE,0.005860025750627151
192,192,193,2023 Cottbus World Cup,GEO,qual,PH,33.0,0.8041568724483483,"Cottbus, Germany",0.5856980703745743,SABA ABESADZE,-0.0046665713007677115
193,193,194,2023 Doha World Cup,GEO,qual,FX,33.0,0.7257825064951132,"Doha, Qatar",0.5539160045402951,SABA ABESADZE,-0.0004196099534750586
194,194,195,2023 Doha World Cup,GEO,qual,PB,18.0,0.7958678708400346,"Doha, Qatar",0.5539160045402951,SABA ABESADZE,0.005860025750627151
195,195,196,2023 Doha World Cup,GEO,qual,PH,35.0,0.7587529382654955,"Doha, Qatar",0.5539160045402951,SABA ABESADZE,-0.0046665713007677115
196,196,197,2023 Senior European Championships,GEO,qual,PB,99.0,0.7463812940739825,"Antalya, Turkey",0.5187287173666288,SABA ABESADZE,0.005860025750627151
197,197,198,2023 Doha World Cup,INA,qual,HB,26.0,0.7195966843993566,"Doha, Qatar",0.5539160045402951,nan ABIYURAFI,0.0
198,198,199,2023 Doha World Cup,INA,qual,PB,29.0,0.6618829642459483,"Doha, Qatar",0.5539160045402951,nan ABIYURAFI,0.0
199,199,200,2023 Doha World Cup,INA,qual,PH,39.0,0.7113695410120005,"Doha, Qatar",0.5539160045402951,nan ABIYURAFI,0.0
200,200,201,2022 51st FIG Artistic Gymnastics World Championships,JOR,final,PH,2.0,0.9195843127551652,"Liverpool, England",0.7253121452894438,AHMAD ABU AL SOUD,-0.014937878100320373
201,201,202,2022 51st FIG Artistic Gymnastics World Championships,JOR,qual,PH,8.0,0.8886552022763825,"Liverpool, England",0.7253121452894438,AHMAD ABU AL SOUD,-0.014937878100320373
202,202,203,2023 52nd FIG Artistic Gymnastics World Championships,JOR,final,PH,3.0,0.9051713472720524,"Antwerp, Belgium",0.34506242905788875,AHMAD ABU AL SOUD,-0.014937878100320373
203,203,204,2023 52nd FIG Artistic Gymnastics World Championships,JOR,qual,PH,4.0,0.9216874922677224,"Antwerp, Belgium",0.34506242905788875,AHMAD ABU AL SOUD,-0.014937878100320373
204,204,205,2023 Baku World Cup,JOR,qual,PH,26.0,0.7917852282568354,"Baku, Azerbaijan",0.5539160045402951,AHMAD ABU AL SOUD,-0.014937878100320373
205,205,206,2023 Cottbus World Cup,JOR,final,PH,8.0,0.7299270072992701,"Cottbus, Germany",0.5856980703745743,AHMAD ABU AL SOUD,-0.014937878100320373
206,206,207,2023 Cottbus World Cup,JOR,qual,PH,6.0,0.9031300259804528,"Cottbus, Germany",0.5856980703745743,AHMAD ABU AL SOUD,-0.014937878100320373
207,207,208,2023 Doha World Cup,JOR,qual,PH,16.0,0.8453544476060868,"Doha, Qatar",0.5539160045402951,AHMAD ABU AL SOUD,-0.014937878100320373
208,208,209,HANGZHOU 2022 19th Asian Games,JOR,qual,PH,18.0,0.789682048744278,"Hangzhou, China",0.34506242905788875,AHMAD ABU AL SOUD,-0.014937878100320373
209,209,210,BIRMINGHAM 2022 Commonwealth Games,ENG,AAqual,VT,,0.8752938265495485,"Birmingham, England",0.8297389330306469,ONDINE ACHAMPONG,0.0
210,210,211,2023 Central American and Caribbean Games,CRC,AAfinal,FX,14.0,0.7732277619695658,"San Salvador, El Salvador",0.44948921679909193,FRANCISCO ACUNA,0.0
211,211,212,2023 Central American and Caribbean Games,CRC,qual,FX,19.0,0.7608561177780527,"San Salvador, El Salvador",0.44948921679909193,FRANCISCO ACUNA,0.0
212,212,213,2023 Central American and Caribbean Games,CRC,AAfinal,HB,10.0,0.7515773846344179,"San Salvador, El Salvador",0.44948921679909193,FRANCISCO ACUNA,0.0
213,213,214,2023 Central American and Caribbean Games,CRC,final,HB,7.0,0.7330199183471483,"San Salvador, El Salvador",0.44948921679909193,FRANCISCO ACUNA,0.0
214,214,215,2023 Central American and Caribbean Games,CRC,qual,HB,8.0,0.7546702956822962,"San Salvador, El Salvador",0.44948921679909193,FRANCISCO ACUNA,0.0
215,215,216,2023 Central American and Caribbean Games,CRC,AAfinal,PB,9.0,0.7979710503525919,"San Salvador, El Salvador",0.44948921679909193,FRANCISCO ACUNA,0.0
216,216,217,2023 Central American and Caribbean Games,CRC,qual,PB,10.0,0.8041568724483483,"San Salvador, El Salvador",0.44948921679909193,FRANCISCO ACUNA,0.0
217,217,218,2023 Central American and Caribbean Games,CRC,AAfinal,PH,9.0,0.7299270072992701,"San Salvador, El Salvador",0.44948921679909193,FRANCISCO ACUNA,0.0
218,218,219,2023 Central American and Caribbean Games,CRC,qual,PH,14.0,0.7237411852035135,"San Salvador, El Salvador",0.44948921679909193,FRANCISCO ACUNA,0.0
219,219,220,2023 Central American and Caribbean Games,CRC,AAfinal,SR,10.0,0.7299270072992701,"San Salvador, El Salvador",0.44948921679909193,FRANCISCO ACUNA,0.0
220,220,221,2023 Central American and Caribbean Games,CRC,qual,SR,20.0,0.7237411852035135,"San Salvador, El Salvador",0.44948921679909193,FRANCISCO ACUNA,0.0
221,221,222,2023 Central American and Caribbean Games,CRC,AAfinal,VT,14.0,0.8041568724483483,"San Salvador, El Salvador",0.44948921679909193,FRANCISCO ACUNA,0.0
222,222,223,2023 Central American and Caribbean Games,CRC,qual,VT,22.0,0.7979710503525919,"San Salvador, El Salvador",0.44948921679909193,FRANCISCO ACUNA,0.0
223,223,224,BIRMINGHAM 2022 Commonwealth Games,CAY,qual,FX,34.0,0.6556971421501917,"Birmingham, England",0.8297389330306469,KARTHIK ADAPA,0.0
224,224,225,BIRMINGHAM 2022 Commonwealth Games,CAY,qual,PB,35.0,0.6897191636768527,"Birmingham, England",0.8297389330306469,KARTHIK ADAPA,0.0
225,225,226,BIRMINGHAM 2022 Commonwealth Games,CAY,qual,PH,36.0,0.5629098107138438,"Birmingham, England",0.8297389330306469,KARTHIK ADAPA,0.0
226,226,227,BIRMINGHAM 2022 Commonwealth Games,CAY,qual,SR,33.0,0.6185822095756526,"Birmingham, England",0.8297389330306469,KARTHIK ADAPA,0.0
227,227,228,BIRMINGHAM 2022 Commonwealth Games,CAY,AAqual,VT,,0.717555363107757,"Birmingham, England",0.8297389330306469,KARTHIK ADAPA,0.0
228,228,229,BIRMINGHAM 2022 Commonwealth Games,CAY,qual,HB,34.0,0.6278609427192874,"Birmingham, England",0.8297389330306469,KARTHIK ADAPA,0.0
229,229,230,2022 51st FIG Artistic Gymnastics World Championships,EGY,qual,FX,65.0,0.8103426945441049,"Liverpool, England",0.7253121452894438,MOHAMED AFIFY,0.0010553826102551304
230,230,231,2022 51st FIG Artistic Gymnastics World Championships,EGY,qual,HB,77.0,0.7814549053569219,"Liverpool, England",0.7253121452894438,MOHAMED AFIFY,-0.00184260200736728
231,231,232,2022 51st FIG Artistic Gymnastics World Championships,EGY,qual,PB,39.0,0.8577260917975998,"Liverpool, England",0.7253121452894438,MOHAMED AFIFY,0.0008453807640247971
232,232,233,2022 51st FIG Artistic Gymnastics World Championships,EGY,qual,PH,30.0,0.822714338735618,"Liverpool, England",0.7253121452894438,MOHAMED AFIFY,0.012680711460373813
233,233,234,2022 51st FIG Artistic Gymnastics World Championships,EGY,qual,SR,62.0,0.8020536929357911,"Liverpool, England",0.7253121452894438,MOHAMED AFIFY,-0.00368520401473456
234,234,235,2022 51st FIG Artistic Gymnastics World Championships,EGY,qual,VT,79.0,0.8453544476060868,"Liverpool, England",0.7253121452894438,MOHAMED AFIFY,0.0013854150431331013
235,235,236,2022 Cairo World Cup,EGY,qual,PB,9.0,0.8556847705060002,"Cairo, Egypt",0.9682179341657208,MOHAMED AFIFY,0.0008453807640247971
236,236,237,2022 Cairo World Cup,EGY,qual,PH,40.0,0.6412223184461214,"Cairo, Egypt",0.9682179341657208,MOHAMED AFIFY,0.012680711460373813
237,237,238,2022 Paris World Challenge Cup,EGY,qual,FX,20.0,0.8134356055919831,"Paris, France",0.7593643586833144,MOHAMED AFIFY,0.0010553826102551304
238,238,239,2022 Paris World Challenge Cup,EGY,qual,PB,13.0,0.835085982927131,"Paris, France",0.7593643586833144,MOHAMED AFIFY,0.0008453807640247971
239,239,240,2023 52nd FIG Artistic Gymnastics World Championships,EGY,qual,FX,89.0,0.8185698379314611,"Antwerp, Belgium",0.34506242905788875,MOHAMED AFIFY,0.0010553826102551304
240,240,241,2023 52nd FIG Artistic Gymnastics World Championships,EGY,qual,HB,96.0,0.7732277619695658,"Antwerp, Belgium",0.34506242905788875,MOHAMED AFIFY,-0.00184260200736728
241,241,242,2023 52nd FIG Artistic Gymnastics World Championships,EGY,qual,PB,50.0,0.8618705926017567,"Antwerp, Belgium",0.34506242905788875,MOHAMED AFIFY,0.0008453807640247971
242,242,243,2023 52nd FIG Artistic Gymnastics World Championships,EGY,qual,PH,111.0,0.7340096498824693,"Antwerp, Belgium",0.34506242905788875,MOHAMED AFIFY,0.012680711460373813
243,243,244,2023 52nd FIG Artistic Gymnastics World Championships,EGY,qual,SR,95.0,0.7855994061610787,"Antwerp, Belgium",0.34506242905788875,MOHAMED AFIFY,-0.00368520401473456
244,244,245,2023 52nd FIG Artistic Gymnastics World Championships,EGY,qual,VT,99.0,0.8515402697018434,"Antwerp, Belgium",0.34506242905788875,MOHAMED AFIFY,0.0013854150431331013
245,245,246,2023 Baku World Cup,EGY,qual,HB,35.0,0.7092663614994432,"Baku, Azerbaijan",0.5539160045402951,MOHAMED AFIFY,-0.00184260200736728
246,246,247,2023 Baku World Cup,EGY,final,PB,4.0,0.8989855251762959,"Baku, Azerbaijan",0.5539160045402951,MOHAMED AFIFY,0.0008453807640247971
247,247,248,2023 Baku World Cup,EGY,qual,PB,7.0,0.8927997030805394,"Baku, Azerbaijan",0.5539160045402951,MOHAMED AFIFY,0.0008453807640247971
248,248,249,2023 Baku World Cup,EGY,qual,SR,26.0,0.7917852282568354,"Baku, Azerbaijan",0.5539160045402951,MOHAMED AFIFY,-0.00368520401473456
249,249,250,2023 Cairo World Cup,EGY,final,PB,2.0,0.870097735989113,"Cairo, Egypt",0.5187287173666288,MOHAMED AFIFY,0.0008453807640247971
250,250,251,2023 Cairo World Cup,EGY,qual,PB,3.0,0.8680564146975133,"Cairo, Egypt",0.5187287173666288,MOHAMED AFIFY,0.0008453807640247971
251,251,252,2023 Cairo World Cup,EGY,qual,PH,24.0,0.7855994061610787,"Cairo, Egypt",0.5187287173666288,MOHAMED AFIFY,0.012680711460373813
252,252,253,2023 Doha World Cup,EGY,qual,PB,15.0,0.8123840158357045,"Doha, Qatar",0.5539160045402951,MOHAMED AFIFY,0.0008453807640247971
253,253,254,2023 Doha World Cup,EGY,qual,PH,34.0,0.7608561177780527,"Doha, Qatar",0.5539160045402951,MOHAMED AFIFY,0.012680711460373813
254,254,255,BIRMINGHAM 2022 Commonwealth Games,PAK,qual,FX,39.0,0.5196090560435482,"Birmingham, England",0.8297389330306469,MUHAMMAD AFZAL,0.0
255,255,256,BIRMINGHAM 2022 Commonwealth Games,PAK,qual,SR,35.0,0.26289743906965235,"Birmingham, England",0.8297389330306469,MUHAMMAD AFZAL,0.0
256,256,257,BIRMINGHAM 2022 Commonwealth Games,PAK,qual,VT,18.0,0.6526042311023136,"Birmingham, England",0.8297389330306469,MUHAMMAD AFZAL,0.0
257,257,258,BIRMINGHAM 2022 Commonwealth Games,PAK,qual,VT,18.0,0.6309538537671656,"Birmingham, England",0.8297389330306469,MUHAMMAD AFZAL,0.0
258,258,259,2023 Artistic Gymnastics Senior Pan American Championships,ARG,TeamFinal,FX,,0.7711864406779662,"Medellin, Colombia",0.48467650397275824,SANTIAGO AGOSTINELLI,0.020202611128986244
259,259,260,2023 Artistic Gymnastics Senior Pan American Championships,ARG,TeamQual,FX,,0.7876407274526784,"Medellin, Colombia",0.48467650397275824,SANTIAGO AGOSTINELLI,0.020202611128986244
260,260,261,2023 Artistic Gymnastics Senior Pan American Championships,ARG,TeamQual,HB,,0.7732277619695658,"Medellin, Colombia",0.48467650397275824,SANTIAGO AGOSTINELLI,-0.003033425094442301
261,261,262,2023 Artistic Gymnastics Senior Pan American Championships,ARG,TeamQual,PB,,0.74644315229494,"Medellin, Colombia",0.48467650397275824,SANTIAGO AGOSTINELLI,0.020202611128986244
262,262,263,2023 Artistic Gymnastics Senior Pan American Championships,ARG,TeamFinal,SR,,0.7979710503525919,"Medellin, Colombia",0.48467650397275824,SANTIAGO AGOSTINELLI,0.003033425094442301
263,263,264,2023 Artistic Gymnastics Senior Pan American Championships,ARG,TeamQual,SR,,0.8000123716441915,"Medellin, Colombia",0.48467650397275824,SANTIAGO AGOSTINELLI,0.003033425094442301
264,264,265,2023 Artistic Gymnastics Senior Pan American Championships,ARG,TeamFinal,VT,,0.7443399727823827,"Medellin, Colombia",0.48467650397275824,SANTIAGO AGOSTINELLI,0.054601651699963734
265,265,266,2023 Artistic Gymnastics Senior Pan American Championships,ARG,TeamQual,VT,,0.8598292713101571,"Medellin, Colombia",0.48467650397275824,SANTIAGO AGOSTINELLI,0.054601651699963734
266,266,267,SANTIAGO 2023 XIX Pan American Games,ARG,qual,FX,18.0,0.8123840158357045,"Santiago, Chile",0.31101021566401815,SANTIAGO AGOSTINELLI,0.020202611128986244
267,267,268,SANTIAGO 2023 XIX Pan American Games,ARG,qual,HB,31.0,0.7670419398738092,"Santiago, Chile",0.31101021566401815,SANTIAGO AGOSTINELLI,-0.003033425094442301
268,268,269,SANTIAGO 2023 XIX Pan American Games,ARG,qual,PB,30.0,0.7876407274526784,"Santiago, Chile",0.31101021566401815,SANTIAGO AGOSTINELLI,0.020202611128986244
269,269,270,SANTIAGO 2023 XIX Pan American Games,ARG,qual,SR,15.0,0.8041568724483483,"Santiago, Chile",0.31101021566401815,SANTIAGO AGOSTINELLI,0.003033425094442301
270,270,271,SANTIAGO 2023 XIX Pan American Games,ARG,qual,VT,22.0,0.8556847705060002,"Santiago, Chile",0.31101021566401815,SANTIAGO AGOSTINELLI,0.054601651699963734
274,274,275,2023 Baku World Cup,IRI,final,SR,2.0,0.8969442038846962,"Baku, Azerbaijan",0.5539160045402951,MAHDI AHMAD KOHANI,-0.010490805311849562
275,275,276,2023 Baku World Cup,IRI,qual,SR,2.0,0.8969442038846962,"Baku, Azerbaijan",0.5539160045402951,MAHDI AHMAD KOHANI,-0.010490805311849562
276,276,277,2023 Cottbus World Cup,IRI,final,SR,2.0,0.9133984906594086,"Cottbus, Germany",0.5856980703745743,MAHDI AHMAD KOHANI,-0.010490805311849562
277,277,278,2023 Cottbus World Cup,IRI,qual,SR,2.0,0.9072126685636521,"Cottbus, Germany",0.5856980703745743,MAHDI AHMAD KOHANI,-0.010490805311849562
278,278,279,2023 Doha World Cup,IRI,final,SR,6.0,0.9031300259804528,"Doha, Qatar",0.5539160045402951,MAHDI AHMAD KOHANI,-0.010490805311849562
279,279,280,2023 Doha World Cup,IRI,qual,SR,5.0,0.9072126685636521,"Doha, Qatar",0.5539160045402951,MAHDI AHMAD KOHANI,-0.010490805311849562
280,280,281,2023 FISU World University Games,IRI,final,SR,8.0,0.8515402697018434,"Chengdu, China",0.38024971623155507,MAHDI AHMAD KOHANI,-0.010490805311849562
281,281,282,2023 FISU World University Games,IRI,qual,SR,6.0,0.9031300259804528,"Chengdu, China",0.38024971623155507,MAHDI AHMAD KOHANI,-0.010490805311849562
282,282,283,HANGZHOU 2022 19th Asian Games,IRI,qual,SR,12.0,0.8289001608313745,"Hangzhou, China",0.34506242905788875,MAHDI AHMAD KOHANI,-0.010490805311849562
283,283,284,BIRMINGHAM 2022 Commonwealth Games,BAN,qual,FX,38.0,0.5629098107138438,"Birmingham, England",0.8297389330306469,SHISHIR AHMED,0.0
284,284,285,BIRMINGHAM 2022 Commonwealth Games,BAN,qual,PB,37.0,0.40207843622417416,"Birmingham, England",0.8297389330306469,SHISHIR AHMED,0.0
285,285,286,BIRMINGHAM 2022 Commonwealth Games,BAN,qual,PH,41.0,0.12990226401088706,"Birmingham, England",0.8297389330306469,SHISHIR AHMED,0.0
