,Unnamed: 0,Country,Competition,Round,Location,Apparatus,Rank,Score,days_till_paris,names,rate_of_change,average_apparatus_rank
175,686,PRK,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",BB,19.0,11.9,304,CHANGOK AN,0,14.0
176,687,PRK,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",BB,9.0,12.033,304,CHANGOK AN,0,14.0
177,688,PRK,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",FX,12.0,12.566,304,CHANGOK AN,0,13.0
178,689,PRK,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",FX,14.0,11.1,304,CHANGOK AN,0,13.0
179,690,PRK,HANGZHOU 2022 19th Asian Games,final,"Hangzhou, China",UB,1.0,14.266,304,CHANGOK AN,0,2.0
180,691,PRK,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",UB,3.0,13.933,304,CHANGOK AN,0,2.0
181,692,PRK,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",UB,2.0,13.633,304,CHANGOK AN,0,2.0
182,693,PRK,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",VT,1.0,13.5,304,CHANGOK AN,0,1.0
183,694,PRK,HANGZHOU 2022 19th Asian Games,final,"Hangzhou, China",VT,1.0,13.933,304,CHANGOK AN,0,1.0
184,695,PRK,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",VT,1.0,13.866,304,CHANGOK AN,0,1.0
185,696,PRK,HANGZHOU 2022 19th Asian Games,final,"Hangzhou, China",VT,1.0,14.166,304,CHANGOK AN,0,1.0
186,697,PRK,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",VT,1.0,13.8,304,CHANGOK AN,0,1.0
187,699,KOR,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",BB,13.0,12.2,304,YEONJEONG AN,0,10.0
188,700,KOR,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",BB,7.0,12.533,304,YEONJEONG AN,0,10.0
189,701,KOR,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",FX,15.0,12.4,304,YEONJEONG AN,0,11.5
190,702,KOR,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",FX,8.0,12.133,304,YEONJEONG AN,0,11.5
191,703,KOR,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",UB,19.0,11.333,304,YEONJEONG AN,0,12.5
192,704,KOR,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",UB,6.0,11.566,304,YEONJEONG AN,0,12.5
193,705,KOR,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",VT,6.0,12.733,304,YEONJEONG AN,0,6.0
194,706,LAT,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",BB,22.0,8.05,639,ANASTASIJA ANANJEVA,0.0031136363636363605,90.5
195,707,LAT,2022 Mersin World Challenge Cup,final,"Mersin, Turkey",FX,7.0,11.85,639,ANASTASIJA ANANJEVA,-0.0005909090909090908,65.0
196,708,LAT,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",FX,8.0,11.65,639,ANASTASIJA ANANJEVA,-0.0005909090909090908,65.0
197,709,LAT,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",VT,8.0,12.05,639,ANASTASIJA ANANJEVA,-8.333333333333649e-05,36.61538461538461
198,710,LAT,2022 Mersin World Challenge Cup,final,"Mersin, Turkey",VT,8.0,11.7,639,ANASTASIJA ANANJEVA,-8.333333333333649e-05,36.61538461538461
199,711,LAT,2022 Mersin World Challenge Cup,final,"Mersin, Turkey",VT,8.0,12.0,639,ANASTASIJA ANANJEVA,-8.333333333333649e-05,36.61538461538461
200,712,LAT,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",VT,8.0,11.8,639,ANASTASIJA ANANJEVA,-8.333333333333649e-05,36.61538461538461
201,713,LAT,2022 Senior European Championships,qual,"Munich, Germany",BB,117.0,8.233,700,ANASTASIJA ANANJEVA,0.0031136363636363605,90.5
202,714,LAT,2022 Senior European Championships,qual,"Munich, Germany",FX,101.0,10.8,700,ANASTASIJA ANANJEVA,-0.0005909090909090908,65.0
203,715,LAT,2022 Senior European Championships,qual,"Munich, Germany",UB,111.0,8.633,700,ANASTASIJA ANANJEVA,0.002103535353535354,120.66666666666667
204,716,LAT,2022 Senior European Championships,qual,"Munich, Germany",VT,87.0,12.066,700,ANASTASIJA ANANJEVA,-8.333333333333649e-05,36.61538461538461
205,717,LAT,2022 Senior European Championships,qual,"Munich, Germany",VT,24.0,12.066,700,ANASTASIJA ANANJEVA,-8.333333333333649e-05,36.61538461538461
206,718,LAT,2022 Senior European Championships,qual,"Munich, Germany",VT,24.0,11.9,700,ANASTASIJA ANANJEVA,-8.333333333333649e-05,36.61538461538461
207,719,LAT,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,151.0,9.466,304,ANASTASIJA ANANJEVA,0.0031136363636363605,90.5
208,720,LAT,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,145.0,10.566,304,ANASTASIJA ANANJEVA,-0.0005909090909090908,65.0
209,721,LAT,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,148.0,9.466,304,ANASTASIJA ANANJEVA,0.002103535353535354,120.66666666666667
210,722,LAT,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,128.0,12.433,304,ANASTASIJA ANANJEVA,-8.333333333333649e-05,36.61538461538461
211,723,LAT,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,29.0,12.433,304,ANASTASIJA ANANJEVA,-8.333333333333649e-05,36.61538461538461
212,724,LAT,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,29.0,12.033,304,ANASTASIJA ANANJEVA,-8.333333333333649e-05,36.61538461538461
213,725,LAT,2023 Senior European Championships,qual,"Antalya, Turkey",BB,72.0,10.7,457,ANASTASIJA ANANJEVA,0.0031136363636363605,90.5
214,726,LAT,2023 Senior European Championships,qual,"Antalya, Turkey",FX,64.0,11.8,457,ANASTASIJA ANANJEVA,-0.0005909090909090908,65.0
215,727,LAT,2023 Senior European Championships,qual,"Antalya, Turkey",UB,103.0,10.1,457,ANASTASIJA ANANJEVA,0.002103535353535354,120.66666666666667
216,728,LAT,2023 Senior European Championships,qual,"Antalya, Turkey",VT,93.0,12.133,457,ANASTASIJA ANANJEVA,-8.333333333333649e-05,36.61538461538461
217,729,LAT,2023 Senior European Championships,qual,"Antalya, Turkey",VT,15.0,12.133,457,ANASTASIJA ANANJEVA,-8.333333333333649e-05,36.61538461538461
218,730,LAT,2023 Senior European Championships,qual,"Antalya, Turkey",VT,15.0,11.833,457,ANASTASIJA ANANJEVA,-8.333333333333649e-05,36.61538461538461
219,732,RSA,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,120.0,11.2,304,CALEIGH ANDERS,0,120.0
220,733,RSA,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,61.0,12.5,304,CALEIGH ANDERS,0,61.0
221,734,RSA,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,71.0,12.5,304,CALEIGH ANDERS,0.0076086956521739055,27.0
222,735,RSA,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,85.0,13.0,304,CALEIGH ANDERS,0,85.0
223,736,RSA,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",UB,5.0,11.8,396,CALEIGH ANDERS,0.0076086956521739055,27.0
224,737,RSA,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",UB,5.0,11.867,396,CALEIGH ANDERS,0.0076086956521739055,27.0
225,739,BRA,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",BB,3.0,13.533,639,REBECA ANDRADE,9.041095890411301e-05,0.0
226,740,BRA,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",BB,8.0,12.733,639,REBECA ANDRADE,9.041095890411301e-05,0.0
227,741,BRA,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,8.0,13.4,639,REBECA ANDRADE,9.041095890411301e-05,0.0
228,742,BRA,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",BB,,12.833,639,REBECA ANDRADE,9.041095890411301e-05,0.0
229,743,BRA,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",FX,2.0,14.4,639,REBECA ANDRADE,0.0007940298507462687,0.0
230,744,BRA,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",FX,3.0,13.733,639,REBECA ANDRADE,0.0007940298507462687,0.0
231,745,BRA,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,2.0,14.2,639,REBECA ANDRADE,0.0007940298507462687,0.0
232,746,BRA,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",FX,,14.066,639,REBECA ANDRADE,0.0007940298507462687,0.0
233,747,BRA,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",UB,5.0,13.8,639,REBECA ANDRADE,-0.0007594936708860732,0.0
234,748,BRA,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",UB,8.0,12.8,639,REBECA ANDRADE,-0.0007594936708860732,0.0
235,749,BRA,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,3.0,14.666,639,REBECA ANDRADE,-0.0007594936708860732,0.0
236,750,BRA,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",UB,,14.633,639,REBECA ANDRADE,-0.0007594936708860732,0.0
237,751,BRA,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",VT,1.0,15.166,639,REBECA ANDRADE,-0.0017342465753424682,0.0
238,752,BRA,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",VT,,15.166,639,REBECA ANDRADE,-0.0017342465753424682,0.0
239,753,BRA,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,1.0,15.066,639,REBECA ANDRADE,-0.0017342465753424682,0.0
240,754,BRA,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,12.0,15.066,639,REBECA ANDRADE,-0.0017342465753424682,0.0
241,755,BRA,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,12.0,11.466,639,REBECA ANDRADE,-0.0017342465753424682,0.0
242,756,BRA,2022 Paris World Challenge Cup,qual,"Paris, France",UB,1.0,14.6,669,REBECA ANDRADE,-0.0007594936708860732,0.0
243,757,BRA,2022 Paris World Challenge Cup,final,"Paris, France",UB,2.0,14.65,669,REBECA ANDRADE,-0.0007594936708860732,0.0
244,758,BRA,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",BB,10.0,13.5,304,REBECA ANDRADE,9.041095890411301e-05,0.0
245,759,BRA,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",BB,3.0,14.3,304,REBECA ANDRADE,9.041095890411301e-05,0.0
246,760,BRA,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,9.0,13.8,304,REBECA ANDRADE,9.041095890411301e-05,0.0
247,761,BRA,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",BB,,13.133,304,REBECA ANDRADE,9.041095890411301e-05,0.0
248,762,BRA,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",FX,2.0,14.066,304,REBECA ANDRADE,0.0007940298507462687,0.0
249,763,BRA,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",FX,2.0,14.5,304,REBECA ANDRADE,0.0007940298507462687,0.0
250,764,BRA,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,3.0,14.033,304,REBECA ANDRADE,0.0007940298507462687,0.0
251,765,BRA,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",FX,,14.666,304,REBECA ANDRADE,0.0007940298507462687,0.0
252,766,BRA,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",UB,5.0,14.5,304,REBECA ANDRADE,-0.0007594936708860732,0.0
253,767,BRA,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,15.0,13.866,304,REBECA ANDRADE,-0.0007594936708860732,0.0
254,768,BRA,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",UB,,14.4,304,REBECA ANDRADE,-0.0007594936708860732,0.0
255,769,BRA,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",VT,2.0,14.7,304,REBECA ANDRADE,-0.0017342465753424682,0.0
256,770,BRA,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",VT,,14.9,304,REBECA ANDRADE,-0.0017342465753424682,0.0
257,771,BRA,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",VT,1.0,15.0,304,REBECA ANDRADE,-0.0017342465753424682,0.0
258,772,BRA,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,2.0,14.9,304,REBECA ANDRADE,-0.0017342465753424682,0.0
259,773,BRA,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",VT,1.0,14.5,304,REBECA ANDRADE,-0.0017342465753424682,0.0
260,774,BRA,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,2.0,14.366,304,REBECA ANDRADE,-0.0017342465753424682,0.0
261,775,BRA,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",BB,1.0,14.166,274,REBECA ANDRADE,9.041095890411301e-05,0.0
262,776,BRA,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",BB,2.0,13.566,274,REBECA ANDRADE,9.041095890411301e-05,0.0
263,777,BRA,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",UB,2.0,14.333,274,REBECA ANDRADE,-0.0007594936708860732,0.0
264,778,BRA,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",UB,2.0,14.3,274,REBECA ANDRADE,-0.0007594936708860732,0.0
265,779,BRA,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",VT,1.0,15.333,274,REBECA ANDRADE,-0.0017342465753424682,0.0
266,780,BRA,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",VT,1.0,15.1,274,REBECA ANDRADE,-0.0017342465753424682,0.0
267,781,BRA,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",VT,1.0,14.633,274,REBECA ANDRADE,-0.0017342465753424682,0.0
268,782,BRA,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",VT,1.0,14.533,274,REBECA ANDRADE,-0.0017342465753424682,0.0
269,793,ITA,2022 Senior European Championships,qual,"Munich, Germany",BB,21.0,12.666,700,ANGELA ANDREOLI,0.0009267676767676746,0.0
270,794,ITA,2022 Senior European Championships,final,"Munich, Germany",FX,3.0,13.866,700,ANGELA ANDREOLI,-0.0035637860082304513,5.666666666666667
271,795,ITA,2022 Senior European Championships,qual,"Munich, Germany",FX,3.0,13.633,700,ANGELA ANDREOLI,-0.0035637860082304513,5.666666666666667
272,796,ITA,2022 Senior European Championships,qual,"Munich, Germany",VT,26.0,13.133,700,ANGELA ANDREOLI,-0.0035679012345678977,19.166666666666668
273,797,ITA,2022 Senior European Championships,qual,"Munich, Germany",VT,13.0,13.133,700,ANGELA ANDREOLI,-0.0035679012345678977,19.166666666666668
274,798,ITA,2022 Senior European Championships,qual,"Munich, Germany",VT,13.0,12.633,700,ANGELA ANDREOLI,-0.0035679012345678977,19.166666666666668
275,799,ITA,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,24.0,13.2,304,ANGELA ANDREOLI,0.0009267676767676746,0.0
276,800,ITA,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",BB,,13.033,304,ANGELA ANDREOLI,0.0009267676767676746,0.0
277,801,ITA,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,61.0,12.666,304,ANGELA ANDREOLI,0,61.0
278,802,ITA,2023 Senior European Championships,qual,"Antalya, Turkey",FX,11.0,13.0,457,ANGELA ANDREOLI,-0.0035637860082304513,5.666666666666667
279,803,ITA,2023 Senior European Championships,qual,"Antalya, Turkey",VT,43.0,13.033,457,ANGELA ANDREOLI,-0.0035679012345678977,19.166666666666668
280,804,ITA,2023 Senior European Championships,qual,"Antalya, Turkey",VT,10.0,13.033,457,ANGELA ANDREOLI,-0.0035679012345678977,19.166666666666668
281,805,ITA,2023 Senior European Championships,qual,"Antalya, Turkey",VT,10.0,12.266,457,ANGELA ANDREOLI,-0.0035679012345678977,19.166666666666668
282,860,USA,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",BB,33.0,9.7,335,LEIGH ANNE ELLIOTT,0,33.0
283,861,USA,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",FX,26.0,9.0,335,LEIGH ANNE ELLIOTT,0,26.0
284,862,USA,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",UB,23.0,12.25,335,LEIGH ANNE ELLIOTT,0,23.0
285,863,USA,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",VT,,12.85,335,LEIGH ANNE ELLIOTT,0,0.0
286,864,FIN,2023 FISU World University Games,qual,"Chengdu, China",BB,25.0,11.333,335,MINEA AINO MAIJA ANTILA,0,25.0
287,865,FIN,2023 FISU World University Games,qual,"Chengdu, China",UB,35.0,10.3,335,MINEA AINO MAIJA ANTILA,0,35.0
288,866,FIN,2023 FISU World University Games,qual,"Chengdu, China",VT,26.0,12.233,335,MINEA AINO MAIJA ANTILA,0,26.0
289,867,FIN,2023 Cottbus World Cup,qual,"Cottbus, Germany",BB,25.0,11.666,516,MISELLA ANTILA,-0.0022099447513812174,25.5
290,868,FIN,2023 Cottbus World Cup,qual,"Cottbus, Germany",FX,27.0,10.5,516,MISELLA ANTILA,0.00036464088397790455,34.0
291,869,FIN,2023 FISU World University Games,qual,"Chengdu, China",BB,26.0,11.266,335,MISELLA ANTILA,-0.0022099447513812174,25.5
292,870,FIN,2023 FISU World University Games,qual,"Chengdu, China",FX,41.0,10.566,335,MISELLA ANTILA,0.00036464088397790455,34.0
293,871,FIN,2023 FISU World University Games,qual,"Chengdu, China",UB,41.0,9.433,335,MISELLA ANTILA,0,41.0
294,872,FIN,2023 FISU World University Games,qual,"Chengdu, China",VT,37.0,11.866,335,MISELLA ANTILA,0,37.0
295,904,BOL,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",BB,,8.4,427,ARIANA PAOLA ARANIBAR RODRIGUEZ,0,0.0
296,905,BOL,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",FX,,9.733,427,ARIANA PAOLA ARANIBAR RODRIGUEZ,0,0.0
297,906,BOL,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",UB,,3.233,427,ARIANA PAOLA ARANIBAR RODRIGUEZ,0,0.0
298,907,BOL,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",VT,,11.0,427,ARIANA PAOLA ARANIBAR RODRIGUEZ,0,0.0
299,908,GBR,2022 British Gymnastics Championships,final,"Liverpool, England",BB,8.0,10.3,853,SHANNON ARCHER,0.013524590163934414,8.0
300,909,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,5.0,12.5,853,SHANNON ARCHER,0.013524590163934414,8.0
301,910,GBR,2022 British Gymnastics Championships,final,"Liverpool, England",FX,5.0,12.9,853,SHANNON ARCHER,-0.004098360655737705,10.0
302,911,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,7.0,12.65,853,SHANNON ARCHER,-0.004098360655737705,10.0
303,912,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,19.0,11.65,853,SHANNON ARCHER,0.004918032786885243,12.5
304,913,GBR,2022 British Gymnastics Championships,final,"Liverpool, England",VT,6.0,12.35,853,SHANNON ARCHER,0.006147540983606557,3.2222222222222223
305,914,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",VT,3.0,13.85,853,SHANNON ARCHER,0.006147540983606557,3.2222222222222223
306,915,GBR,2022 British Gymnastics Championships,final,"Liverpool, England",VT,6.0,12.85,853,SHANNON ARCHER,0.006147540983606557,3.2222222222222223
307,916,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",VT,3.0,12.9,853,SHANNON ARCHER,0.006147540983606557,3.2222222222222223
308,917,SCO,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",BB,3.0,12.7,731,SHANNON ARCHER,0.013524590163934414,8.0
309,918,SCO,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",BB,16.0,11.95,731,SHANNON ARCHER,0.013524590163934414,8.0
310,919,SCO,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",FX,13.0,11.5,731,SHANNON ARCHER,-0.004098360655737705,10.0
311,920,SCO,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,15.0,12.4,731,SHANNON ARCHER,-0.004098360655737705,10.0
312,921,SCO,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",UB,12.0,11.4,731,SHANNON ARCHER,0.004918032786885243,12.5
313,922,SCO,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",UB,8.0,12.366,731,SHANNON ARCHER,0.004918032786885243,12.5
314,923,SCO,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",UB,11.0,12.25,731,SHANNON ARCHER,0.004918032786885243,12.5
315,924,SCO,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",VT,3.0,13.7,731,SHANNON ARCHER,0.006147540983606557,3.2222222222222223
316,926,SCO,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",VT,3.0,13.266,731,SHANNON ARCHER,0.006147540983606557,3.2222222222222223
317,927,SCO,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",VT,1.0,13.9,731,SHANNON ARCHER,0.006147540983606557,3.2222222222222223
318,928,SCO,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",VT,3.0,12.9,731,SHANNON ARCHER,0.006147540983606557,3.2222222222222223
319,929,SCO,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",VT,1.0,13.1,731,SHANNON ARCHER,0.006147540983606557,3.2222222222222223
320,998,UZB,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,135.0,9.933,639,DILDORA ARIPOVA,0.0007905282331511827,26.0
321,999,UZB,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",BB,15.0,11.933,761,DILDORA ARIPOVA,-0.0004863387978142067,24.3
322,1000,UZB,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",FX,4.0,13.2,761,DILDORA ARIPOVA,-0.00048451730418943537,11.428571428571429
323,1001,UZB,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",FX,12.0,12.567,761,DILDORA ARIPOVA,-0.00048451730418943537,11.428571428571429
324,1002,UZB,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",UB,23.0,11.067,761,DILDORA ARIPOVA,0.0007905282331511827,26.0
325,1003,UZB,2022 Baku World Cup,qual,"Baku, Azerbaijan",BB,15.0,12.133,853,DILDORA ARIPOVA,-0.0004863387978142067,24.3
326,1004,UZB,2022 Baku World Cup,final,"Baku, Azerbaijan",FX,3.0,12.866,853,DILDORA ARIPOVA,-0.00048451730418943537,11.428571428571429
327,1005,UZB,2022 Baku World Cup,qual,"Baku, Azerbaijan",FX,3.0,12.633,853,DILDORA ARIPOVA,-0.00048451730418943537,11.428571428571429
328,1006,UZB,2022 Baku World Cup,qual,"Baku, Azerbaijan",UB,13.0,12.166,853,DILDORA ARIPOVA,0.0007905282331511827,26.0
329,1007,UZB,2022 Cairo World Cup,qual,"Cairo, Egypt",BB,15.0,10.5,853,DILDORA ARIPOVA,-0.0004863387978142067,24.3
330,1008,UZB,2022 Cairo World Cup,final,"Cairo, Egypt",FX,2.0,12.6,853,DILDORA ARIPOVA,-0.00048451730418943537,11.428571428571429
331,1009,UZB,2022 Cairo World Cup,qual,"Cairo, Egypt",FX,2.0,12.733,853,DILDORA ARIPOVA,-0.00048451730418943537,11.428571428571429
